univ_id,univ_name_std,source_id,html_file,table_index,row_n,max_col_n,candidate_score,candidate_type,review_priority,result_table_like,has_percent_token,percent_tokens,number_tokens,has_korean,has_math,has_english,has_inquiry,has_history,has_second_language,keyword_hit_json,table_text_sha256,table_text_excerpt
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,25,3,3,10,csat_reflection_ratio,high,False,False,,1; 1; 3; 1; 1; 1; 2; 1,True,True,True,False,False,False,"{""csat_reflection_ratio"": 3, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",4a63e8b9a3217d66669c8c1843fa6c116a522e44cb1bb848c309316484d4564a,"대 상 / 인정범위 / 반영 과목 | 졸업 ( 예정 ) 자 / 1 학년 1 학기 ∼ 3 학년 1 학기 / 국어 , 영어 , 수학 , 과학 , 사회 | 조기졸업자 * / 1 학년 1 학기 ∼ 2 학년 1 학기 / 국어 , 영어 , 수학 , 과학 , 사회"
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,30,36,9,12,csat_reflection_ratio,medium,True,True,50; 70; 50; 0,50; 70; 50; 7; 0; 14; 11.1; 1; 18; 98.77; 98.73; 100; 2.08; 2.09; 16; 8.9; 1; 11; 98.71; 98.66; 100; 2.17; 2.24; 6; 10.7; 1; 8; 98.89; 98.88; 100,True,True,True,False,False,False,"{""csat_reflection_ratio"": 3, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c316eb8a6e88a0223fd4305fa744520b82f2ab33ec879b2e41ec3ed4df2a8d72,모집단위 / 고교추천전형 | 모집 인원 / 경쟁률 / 충원 합격 순위 / 대학별환산 / 최종등록자 교과성적 학생부등급 | 최종등록자 환산점수 / 총점 ( 학생부 ) | 50% cut / 70% cut / 50% cut / 7 0% cut | 기계공학과 / 14 / 11.1 : 1 / 18 / 98.77 / 98.73 / 100 / 2.08 / 2.09 | 산업공학과 / 16 / 8.9 : 1 / 11 / 98.71 / 98.66 / 100 / 2.17 / 2.24 | 화학공학과 / - / - / - / - / - / - / - / - | 첨단신소재공학과 / 6 / 10.7 : 1 / 8 / 98.89 / 98.88 / 100 / 2.00 / 1.97 | 응용화학생명공학과 / 10 / 7.1 : 1 / 12 / 99.07 / 99.01 / 100 / 2.00 / 1.89 | 환경안전공학과 / 5 / 6.2 : 1 / 2 / 98.75 / 98.70 / 100 / 2.25 / 2.14 | 건설시스템공학과 / 7 / 10.4 : 1 / 5 / 98.15 / 98.08 / 100 / 2.56 / 2.59 | 교통시스템공학과 / 7 / 10.6 : 1 / 4 / 98.47 / 98.36 / 100 / 2.25 / 2.38 | 건축학과 / 11 / 13.9 : 1 / 8 / 98.30 / 98.23 / 100 / 2.45 / 2.36 | AI 모빌리티공학과 / 5 / 7.6 : 1 / 1 / 98.68 / 98.54 / 100 / 2.14 / 2.51 | 전자공학과 / 30 / 5.6 : 1 / 38 / 99.01 / 98.91 / 100 / 1.92 / 1.99 | 지능형반도체공학과 / 5 / 5 : 1 / 3 / 99.02 / 99.01 / 100 / 1.95 / 1.96 | 소프트웨어학과 / 11 / 5 : 1 / 19 / 98.85 / 98.71 / 100 / 2.08 / 2.09 | 사이버보안학과 / 5 / 7.4 : 1 / 9 / 98.71 / 98.70 / 100 / 2.24 / 2.13 | 디지털미디어학과 / 18 / 13.7 : 1 / 16 / 98.59 / 98.41 / 100 / 2.21 / 2.45 | 수학과 / 6 / 12.7 : 1 / 10 / 98.47 / 98.36 / 100 / 2.12 / 2.27 | 물리학과 / 5 / 5.4 : 1 / 4 / 98.00 / 97.88 / 100 / 2.8...
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,31,13,3,13,selection_element,high,False,False,,1; 95; 5; 2; 100; 95; 5; 100; 100; 100; 2; 1; 100; 5; 2; 1; 80; 20; 3; 100; 4; 2; 100; 100; 100; 100; 1; 100; 3; 2,False,True,False,True,False,False,"{""csat_reflection_ratio"": 2, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 3, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c4242775a303c77f57f9619a89f2b014f8043c60edb5f7c9250df95b74d004f0,"전형별 주요사항 | 나군 / 수능 ( 일반전형 1) / - 의학과 모집 - 수능위주 전형 : 수능 95 + 면접 5 | 수능 ( 일반전형 2) / - 약학과 , 자유전공학부 ( 자연 ), 자유전공학부 ( 인문 ) 모집 - 수능위주 전형 : 수능 100 | 수능 ( 농어촌학생전형 ) / - 의학과 , 약학과 , 자유전공학부 ( 자연 ), 자유전공학부 ( 인문 ) 모집 - [ 의학과 ] 수능위주 전형 : 수능 95 + 면접 5 [ 약학과 ] 수능위주 전형 : 수능 100 | 수능 ( 특성화고졸업자전형 ) / - 자유전공학부 ( 자연 ) 모집 - 수능위주 전형 : 수능 100 - 탐구 적용 시 직탐 포함 가능 | 수능 ( 기회균형전형 ) / - 약학과 , 자유전공학부 ( 자연 ), 자유전공학부 ( 인문 ) 모집 - 수능위주 전형 : 수능 100 | 수능 ( 국방 IT 우수인재 2 전형 ) / - 국방디지털융합학과 모집 - 1 단계 수능 100 (5 배수 ) 선발 2 단계 1 단계 성적 80 + 면접 20 선발 ( 신체검사·체력검정·신원조회 P/F) | 다군 / 수능 ( 일반전형 3) / - 수능위주 전형 : 수능 100 | 수능 ( 일반전형 4) / - 간호학과 모집 - 교차전형 ( 수학 : 선택과목 제한 없음 / 탐구 : 과탐 , 사탐 중 2 과목 적용 ) - 수능위주 전형 : 수능 100 | 수능 ( 농어촌학생전형 ) / - 수능위주 전형 : 수능 100 | 수능 ( 특성화고졸업자전형 ) / - 수능위주 전형 : 수능 100 - 탐구 적용 시 직탐 포함 가능 | 수능 ( 기회균형전형 ) / - 수능위주 전형 : 수능 100 | 학생부종합 ( 특성화고등을 졸업한재직자전형 ) / - 수시 미충원 이월 시 해당 인원모집 - 학생부종합전형 - 1 단계 : 서류 100 (3 배수 ) 선발 2 단계 : 1 단계 성적 70 + 면접 30"
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,32,14,8,10,selection_element,high,False,False,,1; 50; 95; 5; 2; 146; 100; 1; 95; 5; 57; 100; 2; 7; 1; 5; 100; 2; 80; 1; 20; 3; 438; 100; 4; 12; 100; 26; 100; 1,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 3, ""minimum_standard"": 0, ""admission_guide_link"": 0}",b507416dd782c6236735190fda7e4eb773bfafebb4b839b30f14962f24df6820,구분 / 전형방법 / 비고 | 모집 인원 ( 명 ) / 선발방법 / 전형요소 및 반영비율 ( 배점 ) | 방법 / 배수 / 수능 / 면접 / 서류 | 수능 ( 일반전형 1) / 50 / 일괄 / 95 / 5 / - / 의학과 | 수능 ( 일반전형 2) / 146 / 일괄 / 100 / - / - / 약학과 자유전공학부 | 수능 ( 농어촌학생전형 ) / 1 / 일괄 / 95 / 5 / - / 의학과 | 57 / 일괄 / 100 / - / - / 의학과 외 | 수능 ( 국방 IT 우수인재 2 전형 ) / 7 / 1 단계 / 5 배수 / 100 / - / - / 국방디지털융합학과 | 2 단계 / - / 80 (1 단계 성적 ) / 20 / - | 수능 ( 일반전형 3) / 438 / 일괄 / 100 / - / - / - | 수능 ( 일반전형 4) / 12 / 일괄 / 100 / - / - / 간호학과 교차전형 | 수능 ( 특성화고졸업자전형 ) / 26 / 일괄 / 100 / - / - / - | 학생부종합 ( 특성화고등을졸업한재직자전형 ) / 수시 미충원 이월인원 / 1 단계 / 3 배수 / - / - / 100 / - | 2 단계 / - / - / 30 / 70 (1 단계 성적 )
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,33,17,103,34,csat_reflection_ratio,high,False,True,20; 35; 15; 30; 3; 3; 20; 40; 10; 30; 25; 40; 15; 20; 35; 25; 15; 25; 10; 15,1; 1; 20; 35; 15; 30; 3; 2; 3; 2; 20; 40; 10; 30; 1; 4; 25; 40; 15; 20; 2; 2; 35; 25; 15; 25; 2; 1; 000; 1,True,True,True,True,True,False,"{""csat_reflection_ratio"": 6, ""score_conversion"": 3, ""english_korean_history"": 3, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 1}",3c355e508166152b9d66e834cb400d16273b179ff5985f8df6af642402b57adb,"1. 수능 반영영역 및 반영비율 계열구분 모집단위 국어 수학 영어 탐구 한국사 비고 자연 1 공과대학 , 첨단 ICT 융합대학 , 소프트웨어융합대학 , 자연과학대학 , 간호학과 , 약학과 , 첨단바이오융합대학 , 자유전공학부 ( 자연 ) 20% 35% 15% 30% 총점에서 등급별로 감점 * 수학 : 선택과목 제한 없음 미적분 / 기하 선택 시 표준점수에 3% 가산 * 탐구 : 사탐 , 과탐 중 택 2 과학탐구 선택 시 백분위 자체 변환점수에 3% 가산 자연 2 의학과 , 국방디지털융합학과 20% 40% 10% 30% 인문 1 경영대학 , 간호학과 ( 일반전형 4) 25% 40% 15% 20% * 수학 : 선택과목 제한 없음 * 탐구 : 사탐 , 과탐 중 택 2 인문 2 인문대학 , 사회과학대학 , 자유전공학부 ( 인문 ) 35% 25% 15% 25% ※ 계열은 본교 기준 계열을 의미하며 , 지정된 영역 또는 선택과목 미응시자는 불합격처리함 ( 예비순위를 부여하지 않음 ) ※ 특성화고졸업자전형은 탐구영역에 직탐 반영 가능 2. 수능 성적 활용지표 가 . 수능성적 반영방법 국어 , 수학 영어 탐구 한국사 표준점수 자체 변환점수 자체 변환점수 감점방식 나 . 수능총점 계산식 : 1,000 점 만점으로 산정하고 한국사는 총점에서 감점 표준점수 × 반영비율 × 1,000 2025 학년도 표준점수 최고점 1) 국어 , 수학 = 각 과목의 자체변환점수의 합 × 반영비율 × 1,000 각 과목의 자체변환점수 만점의 합 2) 탐구 = ※ 자체변환점수는 2025 학년도 수능성적 발표 후 아주대 입학처 홈페이지에서 공지 예정 ※ 응시한 영역의 탐구 백분위 점수를 활용하여 자체변환점수 산출 3) 한국사 : 수능 등급별 일정 점수를 수능총점에 반영 ( 감점 방식 ) 다 . 영어 과목 변환점수 : 아래 표의 환산방식에 따름 구 분 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 변환점수 (10%) 100 96 92 84 60 40 20 10 0 변환점수 (15%) 150 144 138 126 90 60 30 15 0 라 . 한국사 과목 반영점수표 : 한국사 수능 등급별 일정 점수를 수능총점에 반영 ( 감점 방식 ) 구 분 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 반영 점수 감점없음 -5 -10 -20 -30 -40 / 계열구분 / 모집단위 / 국어 / 수학 / 영..."
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,34,5,8,26,csat_reflection_ratio,high,False,True,20; 35; 15; 30; 3; 3; 20; 40; 10; 30; 25; 40; 15; 20; 35; 25; 15; 25,1; 20; 35; 15; 30; 3; 2; 3; 2; 20; 40; 10; 30; 1; 4; 25; 40; 15; 20; 2; 2; 35; 25; 15; 25,True,True,True,True,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 2, ""english_korean_history"": 3, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",4c908624b7230414102c4f17238506a8dcb0b7624eb246b05d593f9055c8f74a,"계열구분 / 모집단위 / 국어 / 수학 / 영어 / 탐구 / 한국사 / 비고 | 자연 1 / 공과대학 , 첨단 ICT 융합대학 , 소프트웨어융합대학 , 자연과학대학 , 간호학과 , 약학과 , 첨단바이오융합대학 , 자유전공학부 ( 자연 ) / 20% / 35% / 15% / 30% / 총점에서 등급별로 감점 / * 수학 : 선택과목 제한 없음 미적분 / 기하 선택 시 표준점수에 3% 가산 * 탐구 : 사탐 , 과탐 중 택 2 과학탐구 선택 시 백분위 자체 변환점수에 3% 가산 | 자연 2 / 의학과 , 국방디지털융합학과 / 20% / 40% / 10% / 30% | 인문 1 / 경영대학 , 간호학과 ( 일반전형 4) / 25% / 40% / 15% / 20% / * 수학 : 선택과목 제한 없음 * 탐구 : 사탐 , 과탐 중 택 2 | 인문 2 / 인문대학 , 사회과학대학 , 자유전공학부 ( 인문 ) / 35% / 25% / 15% / 25%"
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,35,2,4,19,csat_reflection_ratio,high,False,False,,,True,True,True,True,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 1, ""english_korean_history"": 2, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",e9ff633fc0423ec119732098b4574a62247366ca542773f3a7d52becb519b662,"국어 , 수학 / 영어 / 탐구 / 한국사 | 표준점수 / 자체 변환점수 / 자체 변환점수 / 감점방식"
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,36,2,5,6,csat_reflection_ratio,medium,False,False,,1; 000; 2025,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",9e18a37b2e5858d0873cfc24678c5ab3fe14b5f3d9dd5a340ff4c8d3185c1835,"표준점수 / × / 반영비율 / × / 1,000 | 2025 학년도 표준점수 최고점"
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,37,2,5,4,csat_reflection_ratio,low,False,False,,1; 000,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",999395b5ad81eb973d5d290df218561dbd38b28e6d5d2158ab91f3507cf39eb0,"각 과목의 자체변환점수의 합 / × / 반영비율 / × / 1,000 | 각 과목의 자체변환점수 만점의 합"
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,38,3,10,4,other,low,False,True,10; 15,1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 100; 96; 92; 84; 60; 40; 20; 10; 0; 15; 150; 144; 138; 126; 90; 60; 30; 15; 0,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",4b974c60d7d9203f3ebc4116bf9d006136c20a9bd07d9eca46e4e272c7387966,구 분 / 1 등급 / 2 등급 / 3 등급 / 4 등급 / 5 등급 / 6 등급 / 7 등급 / 8 등급 / 9 등급 | 변환점수 (10%) / 100 / 96 / 92 / 84 / 60 / 40 / 20 / 10 / 0 | 변환점수 (15%) / 150 / 144 / 138 / 126 / 90 / 60 / 30 / 15 / 0
U0000146,아주대학교,SRC_0000146_2025_0020,0000146_2025.html,41,39,8,10,csat_reflection_ratio,medium,True,True,70; 70,70; 70; 10; 3.5; 2; 968.09; 1000; 98.83; 15; 4.6; 15; 941.42; 1000; 95.00; 7; 2.7; 0; 873.11; 1000; 83.50; 59; 4.6; 55; 856.60; 1000; 84.00; 39; 4.5; 19; 853.88,True,True,True,False,False,False,"{""csat_reflection_ratio"": 3, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",004a9b29d3414ef8e678f81ae2bab8855b7c94034a9ba6498f596e911b4fc824,구분 / 모집단위 / 모집 인원 / 경쟁률 / 충원 합격 순위 / 대학별 환산 / 최종등록자 70% cut 평균 ( 백분위 ) | 최종등록자 70% cut / 총점 ( 수능 ) | 나군 / 의학과 / 10 / 3.5 / 2 / 968.09 / 1000 / 98.83 | 약학과 / 15 / 4.6 / 15 / 941.42 / 1000 / 95.00 | 국방디지털융합학과 / 7 / 2.7 / 0 / 873.11 / 1000 / 83.50 | 다군 / 기계공학과 / 59 / 4.6 / 55 / 856.60 / 1000 / 84.00 | 산업공학과 / 39 / 4.5 / 19 / 853.88 / 1000 / 83.00 | 화학공학과 / 11 / 5.1 / 18 / 857.21 / 1000 / 83.33 | 첨단신소재공학과 / 11 / 4.8 / 2 / 864.00 / 1000 / 86.83 | 응용화학생명공학과 / 26 / 5.8 / 17 / 860.01 / 1000 / 82.83 | 환경안전공학과 / 17 / 4.6 / 13 / 847.46 / 1000 / 81.33 | 건설시스템공학과 / 14 / 5.9 / 5 / 851.83 / 1000 / 81.17 | 교통시스템공학과 / 14 / 5.0 / 16 / 846.80 / 1000 / 78.83 | 건축학과 / 22 / 5.2 / 37 / 844.57 / 1000 / 80.83 | AI 모빌리티공학과 / 13 / 5.8 / 6 / 863.95 / 1000 / 84.83 | 전자공학과 / 75 / 4.6 / 50 / 867.96 / 1000 / 84.83 | 지능형반도체공학과 / 17 / 4.9 / 10 / 874.05 / 1000 / 84.17 | 소프트웨어학과 / 27 / 5.0 / 34 / 868.33 / 1000 / 86.50 | 사이버보안학과 / 18 / 4.4 / 19 / 858.64 / 1000 / 86.00 | 디지털미디어학과 / 27 / 5.1 / 14 / 850.59 / 1000 / 84.67 | 수학과 / 8 / 5.4 / 4 / 848.28 / 1000 / 78.33 | 물리학과 / 8 / 5.1 / 4 / 849.13 / 1000 / 85.00 | 화학과 / 12 / 5.5 / 3 / 851.88 / 1000 / 81.00 | 생명과학과 / 19 / 6.6 / 19 / 847.63 / 1000 / 82.17 | 간호학과 / 23 / 9.0 / 4...
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,0,13,4,34,csat_reflection_ratio,high,False,True,67.7; 32.3; 65.9; 34.1; 100; 7; 7; 3; 30; 20; 25; 25; 40; 25; 35,2025; 2024; 67.7; 32.3; 65.9; 34.1; 3; 1; 2; 2; 3; 2; 3; 1; 502; 100; 3; 5; 1; 10; 2; 7; 7; 3; 30; 20; 25; 25; 40; 25,True,True,True,True,False,False,"{""csat_reflection_ratio"": 6, ""score_conversion"": 1, ""english_korean_history"": 1, ""selection_element"": 3, ""minimum_standard"": 2, ""admission_guide_link"": 1}",b63e48b0bf72e87de0e73cf498ba8366b9d46cf7be6e170e4d95df2890ea6018,"구분 / 2025 학년도 / 2024 학년도 / 비고 | 수시·정시 모집비율 조정 / • 수시 (67.7%) • 정시 (32.3%) / • 수시 (65.9%) • 정시 (34.1%) / 수시 확대모집 | 교과성적 반영학기 변경 / • 졸업자 및 졸업예정자 전원 3-1 학기 성적까지 반영 ( 단 , 특성화고졸재직자전형은 2-2 학기 성적까지 반영 ) / • 3-2 학기 성적까지 반영 ( 단 , 졸업예정자는 3-1 학기 성적까지 반영 ) / | 자유전공학부 신설 / • Ⅰ유형·Ⅱ유형 총 502 명 선발 ( 다음 페이지 참조 ) / / 신설 | 학생부교과 ( 특성화고졸재직자전형 ) / • 교과 100% / • 학생부종합전형으로 운영 ( 서류 + 면접 ) / 전형유형 변경 | 학생부교과 ( 고교추천전형 , 특성화고졸재직자전형 ) / • 진로선택과목 전체 성적 반영 / • 진로선택과목 최대 3 과목 가산점 ( 최대 5 점 ) 반영 / | 학생부교과 ( 고교추천전형 ) / • 수능최저학력기준 선택과목 제한 전면 폐지 / • 수능최저학력기준 자연계열 수학 ( 미적분 , 기하 ), 탐구 ( 과학탐구 1 과목 ) 응시필수 / | • 고교별 추천인원 제한 없음 / • 고교별 추천인원 10 명 이내 / 추천인원 제한폐지 | 정수 ( 수능위주전형 ) / • 수능 응시영역 제한 전면 폐지 / • 자연계열 수학 ( 미적분 , 기하 ), 탐구 ( 과학탐구 2 과목 ) 응시 필수 / | • 인문계열 지원자가 사회탐구를 응시한 경우 : 탐구 취득 표준점수 7% 가산점 • 자연계열 지원자가 과학탐구를 응시한 경우 : 탐구 취득 표준점수 7% 가산점 / • 자연계열 과학Ⅱ 응시자 : 과학Ⅱ 과목 취득 표준점수의 3% 가산점 / | • 첨단학과 ‘다군’ 선발 / • 첨단학과 ‘나군’ 선발 / 모집 군 변경 | • 스포츠과학과 영역별 반영비율 - 국어 30%, 수학 20%, 영어 25%, 탐구 25% / • 스포츠과학과 영역별 반영비율 - 국어 40%, 영어 25%, 탐구 35% / 스포츠과학과 수학 반영 | 정시 나군 ( 수능 + 실기 ) / • 스포츠과학과 실기종목 - 제자리 멀리뛰기 - 10M 왕복달리기 - 메디신볼 던지기 / • 스포츠과학과 실기종목 - 십자달리기 - 제자리 멀리뛰기 - 앉아 윗몸 앞으로 구부리기 - 윗몸 일으키기 /"
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,2,24,7,12,selection_element,high,False,True,100; 70; 30; 100; 70; 30; 100; 70; 30; 100; 70; 30; 100; 70; 30; 100; 70; 30; 100; 70,1; 1; 1; 1; 1; 3; 100; 1; 70; 30; 1; 3; 100; 1; 70; 30; 1; 3; 100; 1; 70; 30; 1; 1; 1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 3, ""minimum_standard"": 2, ""admission_guide_link"": 0}",ddd5811f3dc68f9c46889ec1972182b99bfedc5c6d01b6e9f184f2271aebd4df,"전형별 주요 사항 | 전체 공통사항 / - 수능최저학력기준 : 없음 - 전형자료 : 학교생활기록부 반영 - 전형방법 : 서류 및 면접평가 ※ 서류 및 면접 전체 블라인드 평가 진행 - 학생부종합전형 내 복수 지원 가능 ( 학교생활우수자 , 창의융합인재전형 , 특수교육대상자 中 1 개 + 그 외 종합전형 中 1 개 ) | 학교생활우수자 / - 본교 대표 학생부종합전형으로 , 창의융합대학을 제외한 모집단위에서 선발 - 학생부종합전형 내 복수 지원 가능 ( 학교생활우수자 , 창의융합인재전형 , 특수교육대상자 中 1 개 + 그 외 종합전형 中 1 개 ) ※ 학생부종합 ( 학교생활우수자전형 ) 과 학생부종합 ( 창의융합인재전형 ) 복수 지원 불가 - 다수·다단계 평가 전형 1 단계 (3 배수 ) 최종 서류 100% 1 단계 성적 70% + 면접 30% / 1 단계 (3 배수 ) / 최종 / 서류 100% / 1 단계 성적 70% + 면접 30% | 1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30% | 창의융합인재 / - 본교 대표 학생부종합전형으로 , 첨단 분야에 관심과 역량을 갖춘 학생을 선발 ( 창의융합대학 모집 단위만 선발 ) - 학생부종합전형 내 복수 지원 가능 ( 학교생활우수자 , 창의융합인재전형 , 특수교육대상자 中 1 개 + 그 외 종합전형 中 1 개 ) ※ 학생부종합 ( 학교생활우수자전형 ) 과 학생부종합 ( 창의융합인재전형 ) 복수 지원 불가 - 다수·다단계 평가 전형 1 단계 (3 배수 ) 최종 서류 100% 1 단계 성적 70% + 면접 30% / 1 단계 (3 배수 ) / 최종 / 서류 100% / 1 단계 성적 70% + 면접 30% | 1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30% | 기회균형전형 / 국가보훈대상자 / - 국가보훈관계 법령에 따른 교육지원 대상자 중 학교생활에 충실한 학생을 선발 - 학생부종합전형 내 복수 지원 가능 ( 학교생활우수자 , 창의융합인재전형 , 특수교육대상자 中 1 개 + 그 외 종합전형 中 1 개 ) ※ 특수교육대상자전형을 제외한 기회 균형 전형 간 복수 지원은 불가능 - 다수·다단계 평가 전형 1 단계 (3 배수 ) 최종 서류 100% 1 단계 성적 70% + 면접 30% / 1 단계 (3 배수 ) / 최종 / 서류 100% / 1 단계 성적 70% + 면접 30% | 1 단계 ..."
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,3,2,2,6,selection_element,medium,False,True,100; 70; 30,1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c1041dc6bca497999728efedc99dfe740f4ff3d1ea57ed078a803a9fbbd0d125,1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30%
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,4,2,2,6,selection_element,medium,False,True,100; 70; 30,1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c1041dc6bca497999728efedc99dfe740f4ff3d1ea57ed078a803a9fbbd0d125,1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30%
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,5,2,2,6,selection_element,medium,False,True,100; 70; 30,1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c1041dc6bca497999728efedc99dfe740f4ff3d1ea57ed078a803a9fbbd0d125,1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30%
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,6,2,2,6,selection_element,medium,False,True,100; 70; 30,1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c1041dc6bca497999728efedc99dfe740f4ff3d1ea57ed078a803a9fbbd0d125,1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30%
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,7,2,2,6,selection_element,medium,False,True,100; 70; 30,1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c1041dc6bca497999728efedc99dfe740f4ff3d1ea57ed078a803a9fbbd0d125,1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30%
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,8,2,2,6,selection_element,medium,False,True,100; 70; 30,1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c1041dc6bca497999728efedc99dfe740f4ff3d1ea57ed078a803a9fbbd0d125,1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30%
U0000036,서울과학기술대학교,SRC_0000036_2025_0021,0000036_2025.html,9,2,2,6,selection_element,medium,False,True,100; 70; 30,1; 3; 100; 1; 70; 30,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c1041dc6bca497999728efedc99dfe740f4ff3d1ea57ed078a803a9fbbd0d125,1 단계 (3 배수 ) / 최종 | 서류 100% / 1 단계 성적 70% + 면접 30%
