column,dataset_n,numeric_n,missing_pct_mean,sample_paths
selectivity_proxy_pct,6,5,0.6508982620581918,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
skewness,6,6,0.06923076923076923,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv
unique_n,6,6,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv
university_progression_rate_pct,6,5,0.46294669009958994,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
vocational_college_progression_rate_pct,6,5,0.46294669009958994,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
admission_capacity_n,5,4,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
admits_n,5,4,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
applicants_n,5,4,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
campus_name_std_x,5,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/d08_key_duplicate_detail.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
candidate_preview,5,0,0.030798291111206366,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
degree_course,5,0,0.11009568443663346,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/d08_key_duplicate_detail.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
enrolled_students_n,5,4,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
field_middle_name,5,0,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
field_small_name,5,0,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
graduates_n,5,4,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
has_major_group_7_high_medium,5,4,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
has_structure_context,5,4,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
match_evidence,5,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
match_score,5,4,0.07016303027705145,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
match_status,5,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
p4_use,5,5,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv | workbook/p2/p2_4/p4_1_data_contract/qa/all_null_feature_audit.csv
recruitment_n,5,4,0.21199270340682314,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
review_needed,5,4,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__job_cert_bridge.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
role,5,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_target_candidate_registry.csv | workbook/p2/p2_3/shared_handoff/goms_column_registry.csv | workbook/p2/p2_4/p4_1_data_contract/artifacts/p4_spine_key_contract.csv
row_qa_status,5,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/d08_key_duplicate_detail.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__shared_handoff__goms_major_profile_recent.csv
target,5,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/smoke_model_audit.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/target_leakage_audit.csv
admission_yield_ratio,4,3,0.41857300266547354,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
admit_per_applicant_ratio,4,3,0.34561205405860385,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
audit_item,4,1,0.4787234042553191,workbook/p2/p2_4/p4_1_data_contract/qa/all_gate_qa_summary.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d01_duplicate_audit.csv | workbook/p2/p2_4/p4_1_data_contract/qa/failed_checks.csv | workbook/p2/p2_4/p4_1_data_contract/qa/warn_checks.csv
campus_conflict_flag,4,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
campus_name_raw,4,0,0.7097389601172317,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_4__dept_outcomes_2023_sample.csv
campus_name_raw_y,4,0,0.26499087925852893,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
campus_name_std,4,0,0.4814388234251794,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_4__dept_outcomes_2023_sample.csv
campus_name_std_y,4,0,0.26499087925852893,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/p4_1_data_contract/samples/structure_match_sample_seed3085.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
campus_region_raw,4,0,0.720855301698887,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
candidate_headcount_row_ids,4,0,0.012888107791446984,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
column_count,4,4,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_grain_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d01_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d03_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d08_v2_dtype_profile.csv
columns,4,4,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_grain_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d01_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d03_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d08_v2_dtype_profile.csv
competition_ratio,4,3,0.41857300266547354,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
confidence,4,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_campus_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__job_cert_bridge.csv
day_evening_raw,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
degree_course_conflict_flag,4,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
doctoral_students_n,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
duplicate_rows,4,3,0.4787234042553191,workbook/p2/p2_4/p4_1_data_contract/qa/all_gate_qa_summary.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d01_duplicate_audit.csv | workbook/p2/p2_4/p4_1_data_contract/qa/failed_checks.csv | workbook/p2/p2_4/p4_1_data_contract/qa/warn_checks.csv
female_student_share_pct,4,3,0.12458332344229525,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
female_students_n,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
forbidden_modifier_conflict_flag,4,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
full_duplicate_rows,4,4,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_grain_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d01_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d03_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d08_v2_dtype_profile.csv
fulltime_faculty_n,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
fulltime_faculty_share_pct,4,3,0.31991682073930416,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
grain_resolution_method,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
grain_review_needed,4,1,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
headcount_grain_uid,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
headcount_grain_version,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
headcount_match_flag,4,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
