연도,학제,대학원구분,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,학위과정,대계열,중계열,소계열,학과코드,학과명,학과수_전체,학과수_석사,학과수_박사,입학정원_학부_계,정원내_입학정원_학부,정원외_입학정원_학부,모집인원_학부_계,정원내_모집인원_학부,정원외_모집정원_학부,지원자_전체_계,지원자_전체_남,지원자_전체_여,지원자_석사_계,지원자_석사_남,지원자_석사_여,지원자_박사_계,지원자_박사_남,지원자_박사_여,입학자_전체_계,입학자_전체_남,입학자_전체_여,입학자_석사_계,입학자_석사_남,입학자_석사_여,입학자_박사_계,입학자_박사_남,입학자_박사_여,정원내_입학자_전체_계,정원내_입학자_전체_남,정원내_입학자_전체_여,정원내_입학자_학부_계,정원내_입학자_학부_남,정원내_입학자_학부_여,정원내_입학자_석사_계,정원내_입학자_석사_남,정원내_입학자_석사_여,정원내_입학자_박사_계,정원내_입학자_박사_남,정원내_입학자_박사_여,정원외_입학자_전체_계,정원외_입학자_전체_남,정원외_입학자_전체_여,정원외_입학자_석사_계,정원외_입학자_석사_남,정원외_입학자_석사_여,정원외_입학자_박사_계,정원외_입학자_박사_남,정원외_입학자_박사_여,재적생_전체_계,재적생_전체_남,재적생_전체_여,재학생_전체_계,재학생_전체_남,재학생_전체_여,휴학생_전체_계,휴학생_전체_남,휴학생_전체_여,유예생_전체_계,유예생_전체_남,유예생_전체_여,재적생_석사_계,재적생_석사_남,재적생_석사_여,재학생_석사_계,재학생_석사_남,재학생_석사_여,휴학생_석사_계,휴학생_석사_남,휴학생_석사_여,재적생_박사_계,재적생_박사_남,재적생_박사_여,재학생_박사_계,재학생_박사_남,재학생_박사_여,휴학생_박사_계,휴학생_박사_남,휴학생_박사_여,외국인유학생_총계_계,외국인유학생_총계_남,외국인유학생_총계_여,외국인유학생_학사_계,외국인유학생_학사_남,외국인유학생_학사_여,외국인유학생_석사_계,외국인유학생_석사_남,외국인유학생_석사_여,외국인유학생_박사_계,외국인유학생_박사_남,외국인유학생_박사_여,졸업자_전체,졸업자_남,졸업자_전체_여,졸업자_석사_계,졸업자_석사_남,졸업자_석사_여,졸업자_박사_계,졸업자_박사_남,졸업자_박사_여,전임교원_계,전임교원_남,전임교원_여,비전임교원_계,비전임교원_남,비전임교원_여,is_no_department_placeholder,analysis_unit_type,대학원구분_clean,대계열_clean,중계열_clean,소계열_clean
2024,대학교,,대진대학교,기존,본교(제1캠퍼스),경기,경기 포천시,사립,주야간,"경기도 포천시 호국로 1007 (선단동, 대진대학교)",11159,031-539-1114,031-539-1115,www.daejin.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,12,2,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,덕성여자대학교,기존,본교(제1캠퍼스),서울,서울 도봉구,사립,주간,"서울특별시 도봉구 삼양로144길 33 (쌍문동, 덕성여자대학교)",01369,02-901-8000,02-901-8020,www.duksung.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동국대학교,기존,본교(제1캠퍼스),서울,서울 중구,사립,주야간,"서울특별시 중구 필동로1길 30 (장충동2가, 동국대학교)",04620,02-2260-3114,02-2277-1274,http://www.dongguk.edu,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동덕여자대학교,기존,본교(제1캠퍼스),서울,서울 성북구,사립,주야간,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교)",02748,02-940-4000,02-940-4182,www.dongduk.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,10,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동서대학교,기존,본교(제1캠퍼스),부산,부산 사상구,사립,주간,부산 사상구 주례로 47 동서대학교,47011,051-313-2001,051-313-1046,https://www.dongseo.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,14,13,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동신대학교,기존,본교(제1캠퍼스),전남,전남 나주시,사립,주야간,"전라남도 나주시 동신대길 67 (대호동, 동신대학교중앙도서관동)",58245,061-330-3114,061-330-2909,www.dsu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동양대학교,기존,본교(제1캠퍼스),경북,경북 영주시,사립,주간,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교)",36040,054-630-1114,054-636-8523,www.dyu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,7,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동양대학교,기존,본교(제2캠퍼스),경기,경기 동두천시,사립,주간,경기도 동두천시 평화로 2741 동양대학교 동두천캠퍼스,11307,031-839-9114,031-839-9045,http://bsc.dyu.ac.kr/,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동의대학교,기존,본교(제1캠퍼스),부산,부산 부산진구,사립,주야간,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교)",47340,051-890-1114,051-890-1234,www.deu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19,9,10,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,배재대학교,기존,본교(제1캠퍼스),대전,대전 서구,사립,주간,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교)",35345,042-520-5114,042-533-7354,www.pcu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,부산가톨릭대학교,기존,본교(제1캠퍼스),부산,부산 금정구,사립,주야간,"부산광역시 금정구 오륜대로 57 (부곡동, 부산가톨릭대학교)",46252,051-515-5811~5,051-514-1576,www.cup.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,부산외국어대학교,기존,본교(제1캠퍼스),부산,부산 금정구,사립,주야간,"부산광역시 금정구 금샘로485번길 65 (남산동, 부산외국어대학교)",46234,051-509-5000,051-509-5005,www.bufs.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,삼육대학교,기존,본교(제1캠퍼스),서울,서울 노원구,사립,주간,"서울특별시 노원구 화랑로 815 (공릉동, 삼육대학교)",01795,02-3399-3485,02-979-5318,http://www.syu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,상명대학교,기존,본교(제1캠퍼스),서울,서울 종로구,사립,주야간,"서울특별시 종로구 홍지문2길 20 (홍지동, 상명대학교)",03016,02-2287-5114,02-2287-0031,www.smu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,특수대학원,부설대학원,상명대학교 교육대학원,기존,본교(제1캠퍼스),서울,서울 종로구,사립,야간,"서울특별시 종로구 홍지문2길 20 (홍지동, 상명대학교)",03016,02-2287-5032,02-2287-0038,edu.smu.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,상지대학교,기존,본교(제1캠퍼스),강원,강원 원주시,사립,주야간,"강원도 원주시 상지대길 83 (우산동, 상지대학교)",26339,033-730-0114,033-745-2433,www.sangji.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,서강대학교,기존,본교(제1캠퍼스),서울,서울 마포구,사립,주간,"서울특별시 마포구 백범로 35 (신수동, 서강대학교)",04107,02-705-8114,,www.sogang.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,서경대학교,기존,본교(제1캠퍼스),서울,서울 성북구,사립,주간,"서울특별시 성북구 서경로 124 (정릉동, 서경대학교)",02713,02-940-7114,02-919-0345,https://www.skuniv.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,서울신학대학교,기존,본교(제1캠퍼스),경기,경기 부천시,사립,주야간,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교)",14754,032-340-9114,032-349-9400,www.stu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,서울여자대학교,기존,본교(제1캠퍼스),서울,서울 노원구,사립,주야간,"서울특별시 노원구 화랑로 621 (공릉동, 서울여자대학교)",01797,02-970-5114,02-3399-2843,www.swu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,4,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,서울장신대학교,기존,본교(제1캠퍼스),경기,경기 광주시,사립,주간,"경기도 광주시 경안로 145 (경안동, 서울장신대학교)",12749,031-799-9000,031-765-1232,www.sjs.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,선문대학교,기존,본교(제1캠퍼스),충남,충남 아산시,사립,주야간,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교)",31460,041-530-2114,041-530-2988,www.sunmoon.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,성결대학교,기존,본교(제1캠퍼스),경기,경기 안양시,사립,주야간,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교)",14097,031-467-8114,031-449-0529,www.sungkyul.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,성공회대학교,기존,본교(제1캠퍼스),서울,서울 구로구,사립,주야간,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",08359,02-2610-4114,02-2610-4248,www.skhu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,성균관대학교,기존,본교(제1캠퍼스),서울,서울 종로구,사립,주야간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",03063,02-760-0114,,http://www.skku.edu,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,19,11,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,성균관대학교,기존,본교(제2캠퍼스),경기,경기 수원시,사립,주야간,경기 수원시 장안구 서부로 2066,16419,02-760-0114,,http://www.skku.edu,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,46,15,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,일반대학원,부설대학원,성균관대학교 일반대학원,기존,본교(제1캠퍼스),서울,서울 종로구,사립,주간,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교)",03063,,,,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,일반대학원,부설대학원,성균관대학교 일반대학원,기존,본교(제2캠퍼스),경기,경기 수원시,사립,주간,경기 수원시 장안구 서부로 2066,16419,,,,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,성신여자대학교,기존,본교(제1캠퍼스),서울,서울 성북구,사립,주간,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",02844,02-920-7114,,www.sungshin.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,세명대학교,기존,본교(제1캠퍼스),충북,충북 제천시,사립,주간,"충청북도 제천시 세명로 65 (신월동, 세명대학교)",27136,043-645-1125,043-644-2111,http://www.semyung.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,수원대학교,기존,본교(제1캠퍼스),경기,경기 화성시,사립,주야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114,,suwon.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,특수대학원,부설대학원,수원대학교교육대학원,기존,본교(제1캠퍼스),경기,경기 화성시,사립,야간,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교)",18323,031-220-2114,,www.suwon.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,숙명여자대학교,기존,본교(제1캠퍼스),서울,서울 용산구,사립,주간,"서울특별시 용산구 청파로47길 100 (청파동2가, 숙명여자대학교)",04310,02-710-9114,02-718-2337,www.sookmyung.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,32,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
