학교명,학과_계열,입결_프록시,admission_metric_family_used_v2,admission_metric_source_used_v2,admission_source_rows_v2,admission_source_units_v2,admission_recruitment_n_sum_v2
경희대학교,치의예과,97.33,percentile,header_percentile,1,치의예과,33.0
경희대학교,태권도,85.5,percentile,header_percentile,1,태권도학과,21.0
경희대학교,프랑스어,85.67,percentile,header_percentile,1,프랑스어학과,17.0
경희대학교,한국어,84.33,percentile,header_percentile,1,한국어학과,10.0
경희대학교,한방생명공,88.67,percentile,header_percentile,1,한방생명공학과,12.0
경희대학교,한약,92.0,percentile,header_percentile,1,한약학과,19.0
경희대학교,한의예과,97.67,percentile,header_percentile,1,한의예과 ( 자연 ),32.0
경희대학교,행정,89.16999999999999,percentile,header_percentile,1,행정학과,29.0
경희대학교,화,90.0,percentile,header_percentile,1,화학과,17.0
경희대학교,화학공,91.0,percentile,header_percentile,1,화학공학과,33.0
경희대학교,환경조경디자인,92.0,percentile,header_percentile,1,환경조경디자인학과,6.0
경희대학교,환경학및환경공,86.33,percentile,header_percentile,1,환경학및환경공학과,23.0
경희대학교,회계・세무,90.33,percentile,header_percentile,1,회계 · 세무학과,32.0
고려대학교,가정교육과,93.97,percentile,header_percentile,1,가정교육과,9.0
고려대학교,건축,94.67,percentile,header_percentile,1,건축학과,16.0
고려대학교,건축사회환경공,94.67,percentile,header_percentile,1,건축사회환경공학부,25.0
고려대학교,경제,94.83,percentile,header_percentile,1,경제학과,34.0
고려대학교,교육,93.82000000000001,percentile,header_percentile,1,교육학과,14.0
고려대학교,국어교육과,94.32000000000001,percentile,header_percentile,1,국어교육과,14.0
고려대학교,국어국문,93.78,percentile,header_percentile,1,국어국문학과,14.0
고려대학교,국제,93.5,percentile,header_percentile,1,국제학부,5.0
고려대학교,기계공,95.33,percentile,header_percentile,1,기계공학부,41.0
고려대학교,노어노문,94.07,percentile,header_percentile,1,노어노문학과,10.0
고려대학교,데이터과,95.27,percentile,header_percentile,1,데이터과학과,13.0
고려대학교,독어독문,93.53,percentile,header_percentile,1,독어독문학과,9.0
고려대학교,디자인조형,89.55,percentile,header_percentile,1,디자인조형학부,35.0
고려대학교,물리,95.53,percentile,header_percentile,1,물리학과,15.0
고려대학교,미디어,94.73,percentile,header_percentile,1,미디어학부,19.0
고려대학교,바이오시스템의과,95.13,percentile,header_percentile,1,바이오시스템의과학부,17.0
고려대학교,바이오의공,95.67,percentile,header_percentile,1,바이오의공학부,21.0
고려대학교,반도체공,94.17,percentile,header_percentile,1,반도체공학과,10.0
고려대학교,보건정책관리,94.57,percentile,header_percentile,1,보건정책관리학부,19.0
고려대학교,보건환경융합과,94.83000000000001,percentile,header_percentile,1,보건환경융합과학부,29.0
고려대학교,불어불문,94.0,percentile,header_percentile,1,불어불문학과,10.0
고려대학교,사,94.43,percentile,header_percentile,1,사학과,13.0
고려대학교,사이버국방,92.92999999999999,percentile,header_percentile,1,사이버국방학과,14.0
고려대학교,사회,94.67,percentile,header_percentile,1,사회학과,20.0
고려대학교,산업경영공,96.0,percentile,header_percentile,1,산업경영공학부,15.0
고려대학교,생명공,95.33,percentile,header_percentile,1,생명공학부,27.0
고려대학교,생명과,95.33,percentile,header_percentile,1,생명과학부,25.0
고려대학교,서어서문,93.83,percentile,header_percentile,1,서어서문학과,12.0
고려대학교,수,94.07000000000001,percentile,header_percentile,1,수학과,14.0
고려대학교,수학교육과,93.57,percentile,header_percentile,1,수학교육과,9.0
고려대학교,스마트모빌리티,96.62,percentile,header_percentile,1,스마트모빌리티학부,20.0
고려대학교,스마트보안,95.87,percentile,header_percentile,1,스마트보안학부,8.0
고려대학교,식품공,94.67,percentile,header_percentile,1,식품공학과,12.0
고려대학교,식품자원경제,94.5,percentile,header_percentile,1,식품자원경제학과,14.0
고려대학교,신소재공,95.62,percentile,header_percentile,1,신소재공학부,40.0
고려대학교,심리,94.32999999999998,percentile,header_percentile,1,심리학부,11.0
고려대학교,언어,93.17,percentile,header_percentile,1,언어학과,7.0
고려대학교,역사교육과,93.67,percentile,header_percentile,1,역사교육과,8.0
고려대학교,영어교육과,93.33,percentile,header_percentile,1,영어교육과,16.0
고려대학교,영어영문,94.0,percentile,header_percentile,1,영어영문학과,27.0
고려대학교,융합에너지공,95.05,percentile,header_percentile,1,융합에너지공학과,9.0
고려대학교,일어일문,93.5,percentile,header_percentile,1,일어일문학과,11.0
고려대학교,전기전자공,95.8,percentile,header_percentile,1,전기전자공학부,68.0
고려대학교,정치외교,94.45,percentile,header_percentile,1,정치외교학과,19.0
고려대학교,중어중문,92.67,percentile,header_percentile,1,중어중문학과,13.0
고려대학교,지구환경과,94.53,percentile,header_percentile,1,지구환경과학과,9.0
고려대학교,지리교육과,94.7,percentile,header_percentile,1,지리교육과,9.0
고려대학교,차세대통신,93.58,percentile,header_percentile,1,차세대통신학과,10.0
고려대학교,철,94.5,percentile,header_percentile,1,철학과,10.0
고려대학교,체육교육과,89.45,percentile,header_percentile,1,체육교육과,40.0
고려대학교,컴퓨터,96.22,percentile,header_percentile,1,컴퓨터학과,53.0
고려대학교,통계,95.23,percentile,header_percentile,1,통계학과,19.0
고려대학교,한국사,94.5,percentile,header_percentile,1,한국사학과,6.0
고려대학교,한문,93.92,percentile,header_percentile,1,한문학과,6.0
고려대학교,행정,95.0,percentile,header_percentile,1,행정학과,20.0
고려대학교,화,94.0,percentile,header_percentile,1,화학과,11.0
고려대학교,화공생명공,96.02,percentile,header_percentile,1,화공생명공학과,27.0
고려대학교,환경생태공,94.63,percentile,header_percentile,1,환경생태공학부,17.0
광운대학교,건축,80.5,percentile,header_percentile,1,건축학과,13.0
광운대학교,건축공,79.8,percentile,header_percentile,1,건축공학과,12.0
광운대학교,경영,80.2,percentile,header_percentile,1,경영학부,54.0
광운대학교,국어국문,79.0,percentile,header_percentile,1,국어국문학과,13.0
광운대학교,국제,78.8,percentile,header_percentile,1,국제학부,12.0
광운대학교,국제통상,79.2,percentile,header_percentile,1,국제통상학부,22.0
광운대학교,동북아문화산업,80.0,percentile,header_percentile,1,동북아문화산업학부,24.0
광운대학교,로봇AI로봇,81.7,percentile,header_percentile,1,로봇학부 AI 로봇전공,24.0
광운대학교,로봇정보제어・지능시스템,79.20000000000002,percentile,header_percentile,1,로봇학부 정보제어·지능시스템전공,26.0
광운대학교,미디어커뮤니케이션,79.7,percentile,header_percentile,1,미디어커뮤니케이션학부,28.0
광운대학교,법,79.8,percentile,header_percentile,1,법학부,42.0
광운대학교,산업심리,79.7,percentile,header_percentile,1,산업심리학과,16.0
광운대학교,소프트웨어,80.2,percentile,header_percentile,1,소프트웨어학부,41.0
광운대학교,수,77.8,percentile,header_percentile,1,수학과,19.0
광운대학교,스포츠융합과,66.5,percentile,header_percentile,1,스포츠융합과학과,21.0
광운대학교,영어산업,79.5,percentile,header_percentile,1,영어산업학과,16.0
광운대학교,전기공,79.5,percentile,header_percentile,1,전기공학과,28.0
광운대학교,전자공,81.7,percentile,header_percentile,1,전자공학과,56.0
광운대학교,전자바이오물리,79.0,percentile,header_percentile,1,전자바이오물리학과,19.0
광운대학교,전자융합공,81.0,percentile,header_percentile,1,전자융합공학과,27.0
광운대학교,전자재료공,80.5,percentile,header_percentile,1,전자재료공학과,28.0
광운대학교,전자통신공,80.5,percentile,header_percentile,1,전자통신공학과,31.0
광운대학교,정보융합,80.5,percentile,header_percentile,1,정보융합학부,37.0
광운대학교,컴퓨터정보공,80.2,percentile,header_percentile,1,컴퓨터정보공학부,36.0
광운대학교,행정,80.3,percentile,header_percentile,1,행정학과,19.0
광운대학교,화,77.8,percentile,header_percentile,1,화학과,19.0
광운대학교,화학공,79.0,percentile,header_percentile,1,화학공학과,29.0
광운대학교,환경공,78.0,percentile,header_percentile,1,환경공학과,12.0
국민대학교,AI디자인,89.33,percentile,header_percentile,1,AI 디자인학과,15.0
국민대학교,KMUInternationalBusinessschool,84.13,percentile,header_percentile,1,KMU International Business School,10.0
국민대학교,경제,86.5,percentile,header_percentile,1,경제학과,26.0
국민대학교,공간디자인,89.33000000000001,percentile,header_percentile,1,공간디자인학과,29.0
국민대학교,공업디자인,89.0,percentile,header_percentile,1,공업디자인학과,32.0
국민대학교,교육,86.13,percentile,header_percentile,1,교육학과,11.0
국민대학교,국제통상,87.0,percentile,header_percentile,1,국제통상학과,22.0
국민대학교,금속공예,88.33,percentile,header_percentile,1,금속공예학과,21.0
국민대학교,기계공,87.13,percentile,header_percentile,1,기계공학부,51.0
국민대학교,나노전자물리,86.63,percentile,header_percentile,1,나노전자물리학과,10.0
국민대학교,도자공예,84.5,percentile,header_percentile,1,도자공예학과,20.0
국민대학교,러시아・유라시아,86.13,percentile,header_percentile,1,러시아 · 유라시아학과,12.0
국민대학교,미래모빌리티,88.0,percentile,header_percentile,1,미래모빌리티학과,10.0
국민대학교,바이오발효융합,86.38,percentile,header_percentile,1,바이오발효융합학과,14.0
국민대학교,법,86.5,percentile,header_percentile,1,법학부,44.0
국민대학교,사회,85.75,percentile,header_percentile,1,사회학과,14.0
국민대학교,산림환경시스템,86.0,percentile,header_percentile,1,산림환경시스템학과,13.0
국민대학교,소프트웨어,88.13,percentile,header_percentile,1,소프트웨어학부,34.0
국민대학교,스포츠건강재활,91.5,percentile,header_percentile,1,스포츠건강재활학과,16.0
국민대학교,스포츠교육,67.0,percentile,header_percentile,1,스포츠교육학과,26.0
국민대학교,스포츠산업레저,78.33,percentile,header_percentile,1,스포츠산업레저학과,22.0
국민대학교,시각디자인,93.0,percentile,header_percentile,1,시각디자인학과,22.0
국민대학교,식품영양,86.25,percentile,header_percentile,1,식품영양학과,9.0
국민대학교,영상디자인,90.0,percentile,header_percentile,1,영상디자인학과,25.0
국민대학교,영어영문,85.88000000000001,percentile,header_percentile,1,영어영문학부,26.0
국민대학교,의상디자인,88.67,percentile,header_percentile,1,의상디자인학과,32.0
국민대학교,인공지능,87.88,percentile,header_percentile,1,인공지능학부,19.0
국민대학교,일본,84.88,percentile,header_percentile,1,일본학과,12.0
국민대학교,임산생명공,86.38,percentile,header_percentile,1,임산생명공학과,14.0
국민대학교,자동차IT융합,87.88,percentile,header_percentile,1,자동차 IT 융합학과,16.0
국민대학교,자동차•운송디자인,89.0,percentile,header_percentile,1,자동차 · 운송디자인학과,28.0
국민대학교,자동차공,88.75,percentile,header_percentile,1,자동차공학과,30.0
국민대학교,정보보안암호수,87.38000000000001,percentile,header_percentile,1,정보보안암호수학과,13.0
국민대학교,정치외교,86.75,percentile,header_percentile,1,정치외교학과,18.0
국민대학교,한국어문,87.25,percentile,header_percentile,1,한국어문학부 국어국문학전공,12.0
국민대학교,한국역사,86.13,percentile,header_percentile,1,한국역사학과,21.0
국민대학교,행정,86.13,percentile,header_percentile,1,행정학과,27.0
국민대학교,회화,71.33,percentile,header_percentile,1,회화전공,24.0
단국대학교,경영,84.34999999999998,percentile,header_percentile,1,경영학부,101.0
단국대학교,경제,83.8,percentile,header_percentile,1,경제학과,36.0
단국대학교,과학교육과,83.04999999999998,percentile,header_percentile,1,과학교육과,13.0
단국대학교,국어국문,83.5,percentile,header_percentile,1,국어국문학과,27.0
단국대학교,글로벌경영,84.05,percentile,header_percentile,1,글로벌경영학과,30.0
단국대학교,기계공,83.3,percentile,header_percentile,1,기계공학과,28.0
단국대학교,모바일시스템공,84.0,percentile,header_percentile,1,모바일시스템공학과,18.0
단국대학교,무역,83.75,percentile,header_percentile,1,무역학과,38.0
단국대학교,미디어커뮤니케이션,84.65,percentile,header_percentile,1,미디어커뮤니케이션학부,41.0
단국대학교,법,83.9,percentile,header_percentile,1,법학과,55.0
단국대학교,사,83.35,percentile,header_percentile,1,사학과,27.0
단국대학교,사이버보안,83.45000000000002,percentile,header_percentile,1,사이버보안학과,13.0
단국대학교,상담,83.8,percentile,header_percentile,1,상담학과,15.0
단국대학교,소프트웨어,80.05,percentile,header_percentile,1,소프트웨어학과,32.0
단국대학교,수학교육과,84.2,percentile,header_percentile,1,수학교육과,9.0
단국대학교,영미인문,84.05,percentile,header_percentile,1,영미인문학과,16.0
단국대학교,융합반도체공,84.15,percentile,header_percentile,1,융합반도체공학과,26.0
단국대학교,전자전기공,84.6,percentile,header_percentile,1,전자전기공학과,33.0
단국대학교,정치외교,81.95,percentile,header_percentile,1,정치외교학과,16.0
단국대학교,철,85.5,percentile,header_percentile,1,철학과,8.0
단국대학교,체육교육과,82.25,percentile,header_percentile,1,체육교육과,40.0
단국대학교,컴퓨터공,83.35,percentile,header_percentile,1,컴퓨터공학과,19.0
단국대학교,토목환경공,83.1,percentile,header_percentile,1,토목환경공학과,32.0
단국대학교,통계데이터사이언스,83.9,percentile,header_percentile,1,통계데이터사이언스학과,14.0
단국대학교,특수교육과,83.5,percentile,header_percentile,1,특수교육과,19.0
단국대학교,한문교육과,82.9,percentile,header_percentile,1,한문교육과,9.0
단국대학교,행정,83.9,percentile,header_percentile,1,행정학과,20.0
단국대학교,화학공,83.9,percentile,header_percentile,1,화학공학과,30.0
동국대학교,가정교육과,68.045,score_ratio_normalized,score_to_max_ratio,1,가정교육과,13.0
동국대학교,건설환경공,68.32999999999998,score_ratio_normalized,score_to_max_ratio,1,건설환경공학과,18.0
동국대학교,건축공,68.364,score_ratio_normalized,score_to_max_ratio,1,건축공학부,22.0
동국대학교,경영,68.595,score_ratio_normalized,score_to_max_ratio,1,경영학과,49.0
동국대학교,경영정보,68.61,score_ratio_normalized,score_to_max_ratio,1,경영정보학과,27.0
동국대학교,경제,68.60000000000001,score_ratio_normalized,score_to_max_ratio,1,경제학과,43.0
동국대학교,경찰행정,69.58,score_ratio_normalized,score_to_max_ratio,1,경찰행정학부,28.0
동국대학교,광고홍보,68.38,score_ratio_normalized,score_to_max_ratio,1,광고홍보학과,21.0
동국대학교,교육,68.206,score_ratio_normalized,score_to_max_ratio,1,교육학과,13.0
동국대학교,국어교육과,68.152,score_ratio_normalized,score_to_max_ratio,1,국어교육과,13.0
동국대학교,국어국문문예창작,68.21300000000001,score_ratio_normalized,score_to_max_ratio,1,국어국문 · 문예창작학부,18.0
동국대학교,국제통상,68.346,score_ratio_normalized,score_to_max_ratio,1,국제통상학과,30.0
동국대학교,기계로봇에너지공,68.642,score_ratio_normalized,score_to_max_ratio,1,기계로봇에너지공학과,40.0
동국대학교,문화재,68.489,score_ratio_normalized,score_to_max_ratio,1,문화재학과,6.0
동국대학교,바이오환경과,68.20700000000001,score_ratio_normalized,score_to_max_ratio,1,바이오환경과학과,16.0
동국대학교,법,68.328,score_ratio_normalized,score_to_max_ratio,1,법학과,56.0
동국대학교,불교,67.522,score_ratio_normalized,score_to_max_ratio,1,불교학부,26.0
동국대학교,사,68.053,score_ratio_normalized,score_to_max_ratio,1,사학과,12.0
동국대학교,사회복지,68.053,score_ratio_normalized,score_to_max_ratio,1,사회복지학과,5.0
동국대학교,산업시스템공,68.536,score_ratio_normalized,score_to_max_ratio,1,산업시스템공학과,26.0
동국대학교,생명과,68.414,score_ratio_normalized,score_to_max_ratio,1,생명과학과,15.0
동국대학교,수,68.525,score_ratio_normalized,score_to_max_ratio,1,수학과,13.0
동국대학교,수학교육과,68.367,score_ratio_normalized,score_to_max_ratio,1,수학교육과,12.0
동국대학교,식품산업관리,68.259,score_ratio_normalized,score_to_max_ratio,1,식품산업관리학과,10.0
동국대학교,식품생명공,68.04,score_ratio_normalized,score_to_max_ratio,1,식품생명공학과,22.0
동국대학교,약,73.503,score_ratio_normalized,score_to_max_ratio,1,약학과,12.0
동국대학교,에너지신소재공,68.79400000000001,score_ratio_normalized,score_to_max_ratio,1,에너지신소재공학과,17.0
동국대학교,역사교육과,68.074,score_ratio_normalized,score_to_max_ratio,1,역사교육과,12.0
동국대학교,영어영문,68.03200000000001,score_ratio_normalized,score_to_max_ratio,1,영어영문학부,42.0
동국대학교,영화영상,68.326,score_ratio_normalized,score_to_max_ratio,1,영화영상학과,25.0
동국대학교,의생명공,68.512,score_ratio_normalized,score_to_max_ratio,1,의생명공학과,15.0
동국대학교,일본,67.967,score_ratio_normalized,score_to_max_ratio,1,일본학과,12.0
동국대학교,전자전기공,68.917,score_ratio_normalized,score_to_max_ratio,1,전자전기공학부,71.0
동국대학교,정보통신공,68.64099999999999,score_ratio_normalized,score_to_max_ratio,1,정보통신공학과,36.0
동국대학교,조소,61.82666666666666,score_ratio_normalized,score_to_max_ratio,1,조소전공,15.0
동국대학교,중어중문,68.087,score_ratio_normalized,score_to_max_ratio,1,중어중문학과,17.0
동국대학교,지리교육과,68.163,score_ratio_normalized,score_to_max_ratio,1,지리교육과,12.0
동국대학교,철,67.857,score_ratio_normalized,score_to_max_ratio,1,철학과,5.0
동국대학교,체육교육과,62.80166666666667,score_ratio_normalized,score_to_max_ratio,1,체육교육과,13.0
동국대학교,통계,68.476,score_ratio_normalized,score_to_max_ratio,1,통계학과,16.0
동국대학교,화,68.615,score_ratio_normalized,score_to_max_ratio,1,화학과,14.0
동국대학교,화공생물공,68.723,score_ratio_normalized,score_to_max_ratio,1,화공생물공학과,28.0
동국대학교,회계,68.559,score_ratio_normalized,score_to_max_ratio,1,회계학과,39.0
동덕여자대학교,HCI사이언스,77.33,percentile,header_percentile,1,HCI 사이언스전공,20.0
동덕여자대학교,글로벌MICE,75.33,percentile,header_percentile,1,글로벌 MICE 전공,20.0
동덕여자대학교,데이터사이언스,76.0,percentile,header_percentile,1,데이터사이언스전공,24.0
동덕여자대학교,문화예술경영,91.0,percentile,header_percentile,1,문화예술경영전공,20.0
동덕여자대학교,약,96.16999999999999,percentile,header_percentile,1,약학과,23.0
동덕여자대학교,유러피언스터디즈,74.67,percentile,header_percentile,1,유러피언스터디즈전공,20.0
동덕여자대학교,응용화학,73.67,percentile,header_percentile,1,응용화학전공,12.0
동덕여자대학교,커뮤니케이션콘텐츠,88.5,percentile,header_percentile,1,커뮤니케이션콘텐츠전공,20.0
동덕여자대학교,화장품학,77.33,percentile,header_percentile,1,화장품학전공,13.0
명지대학교,공간디자인,80.33,percentile,header_percentile,1,공간디자인전공,2.0
명지대학교,반도체공,81.67,percentile,header_percentile,1,반도체공학과,9.0
명지대학교,정보통신공,78.0,percentile,header_percentile,1,정보통신공학과,39.0
명지대학교,컴퓨터공,78.0,percentile,header_percentile,1,컴퓨터공학과,43.0
명지대학교,토목교통공,76.67,percentile,header_percentile,1,토목교통공학부,34.0
부산대학교,IT응용공,74.5,percentile,header_percentile,1,IT 응용공학과,16.0
부산대학교,간호,83.42181818181818,percentile,header_percentile,2,간호학과,33.0
부산대학교,건축,82.67,percentile,header_percentile,1,건축학과,16.0
부산대학교,건축공,80.33,percentile,header_percentile,1,건축공학과,15.0
부산대학교,경영,84.33,percentile,header_percentile,1,경영학과,121.0
부산대학교,경제,83.67,percentile,header_percentile,1,경제학부,33.0
부산대학교,고고,76.67,percentile,header_percentile,1,고고학과,9.0
부산대학교,고분자공,83.67,percentile,header_percentile,1,고분자공학과,20.0
부산대학교,공공정책,82.17,percentile,header_percentile,1,공공정책학부,14.0
부산대학교,관광컨벤션,80.5,percentile,header_percentile,1,관광컨벤션학과,8.0
부산대학교,광메카트로닉스공,80.33,percentile,header_percentile,1,광메카트로닉스공학과,18.0
부산대학교,교육,79.5,percentile,header_percentile,1,교육학과,9.0
부산대학교,국어교육과,82.17,percentile,header_percentile,1,국어교육과,10.0
부산대학교,국어국문,76.5,percentile,header_percentile,1,국어국문학과,11.0
부산대학교,국제,79.0,percentile,header_percentile,1,국제학부,6.0
부산대학교,기계공,84.17,percentile,header_percentile,1,기계공학부,119.0
부산대학교,나노메카트로닉스공,83.17,percentile,header_percentile,1,나노메카트로닉스공학과,14.0
부산대학교,나노에너지공,78.5,percentile,header_percentile,1,나노에너지공학과,18.0
부산대학교,노어노문,77.17,percentile,header_percentile,1,노어노문학과,12.0
부산대학교,대기환경과,78.5,percentile,header_percentile,1,대기환경과학과,16.0
부산대학교,도시공,80.33,percentile,header_percentile,1,도시공학과,15.0
부산대학교,독어독문,78.17,percentile,header_percentile,1,독어독문학과,8.0
부산대학교,동물생명자원과,67.67,percentile,header_percentile,1,동물생명자원과학과,12.0
부산대학교,디자인,63.63333333333333,score_ratio_normalized,score_to_max_ratio,1,디자인학과 ( 시각디자인전공 ),19.0
부산대학교,무역,81.67,percentile,header_percentile,1,무역학부,32.0
부산대학교,문헌정보,78.5,percentile,header_percentile,1,문헌정보학과,14.0
부산대학교,물리,78.83,percentile,header_percentile,1,물리학과,35.0
부산대학교,물리교육과,79.5,percentile,header_percentile,1,물리교육과,9.0
부산대학교,미디어커뮤니케이션,79.33,percentile,header_percentile,1,미디어커뮤니케이션학과,17.0
부산대학교,미생물,80.5,percentile,header_percentile,1,미생물학과,16.0
부산대학교,바이오산업기계공,72.83,percentile,header_percentile,1,바이오산업기계공학과,12.0
부산대학교,바이오소재과,74.67,percentile,header_percentile,1,바이오소재과학과,10.0
부산대학교,바이오환경에너지,71.33,percentile,header_percentile,1,바이오환경에너지학과,11.0
부산대학교,분자생물,81.33,percentile,header_percentile,1,분자생물학과,17.0
부산대학교,불어불문,78.0,percentile,header_percentile,1,불어불문학과,11.0
부산대학교,사,79.17,percentile,header_percentile,1,사학과,10.0
부산대학교,사회,80.83,percentile,header_percentile,1,사회학과,18.0
부산대학교,사회기반시스템공,77.67,percentile,header_percentile,1,사회기반시스템공학과,39.0
부산대학교,사회복지,77.17,percentile,header_percentile,1,사회복지학과,18.0
부산대학교,산업공,82.17,percentile,header_percentile,1,산업공학과,15.0
부산대학교,생명과,83.0,percentile,header_percentile,1,생명과학과,18.0
부산대학교,생명환경화,70.83,percentile,header_percentile,1,생명환경화학과,12.0
부산대학교,생물교육과,84.83,percentile,header_percentile,1,생물교육과,6.0
부산대학교,수,79.83,percentile,header_percentile,1,수학과,23.0
부산대학교,수학교육과,85.33,percentile,header_percentile,1,수학교육과,11.0
부산대학교,스포츠과,68.1125,score_ratio_normalized,score_to_max_ratio,1,스포츠과학과,17.0
부산대학교,식물생명과,70.0,percentile,header_percentile,1,식물생명과학과,12.0
부산대학교,식품공,71.33,percentile,header_percentile,1,식품공학과,11.0
부산대학교,식품영양,77.67,percentile,header_percentile,1,식품영양학과,13.0
부산대학교,식품자원경제,75.67,percentile,header_percentile,1,식품자원경제학과,13.0
부산대학교,실내환경디자인,80.0,percentile,header_percentile,1,실내환경디자인학과,8.0
부산대학교,심리,81.83,percentile,header_percentile,1,심리학과,16.0
부산대학교,아동가족,78.17,percentile,header_percentile,1,아동가족학과,11.0
부산대학교,약,96.33000000000001,percentile,header_percentile,2,약학부,33.0
부산대학교,언어정보,73.0,percentile,header_percentile,1,언어정보학과,10.0
부산대학교,역사교육과,81.17,percentile,header_percentile,1,역사교육과,6.0
부산대학교,영어교육과,82.5,percentile,header_percentile,1,영어교육과,10.0
부산대학교,영어영문,78.67,percentile,header_percentile,1,영어영문학과,21.0
부산대학교,예술문화영상,82.5,percentile,header_percentile,1,예술문화영상학과,8.0
부산대학교,원예생명과,67.33,percentile,header_percentile,1,원예생명과학과,11.0
부산대학교,유기소재시스템공,82.33,percentile,header_percentile,1,유기소재시스템공학과,19.0
부산대학교,유아교육과,77.17,percentile,header_percentile,1,유아교육과,14.0
부산대학교,윤리교육과,80.0,percentile,header_percentile,1,윤리교육과,6.0
부산대학교,의류,76.33,percentile,header_percentile,1,의류학과,14.0
부산대학교,의생명융합공,80.0,percentile,header_percentile,1,의생명융합공학부,40.0
부산대학교,의예과,98.16163265306123,percentile,header_percentile,2,의예과,49.0
부산대학교,일반사회교육과,82.17,percentile,header_percentile,1,일반사회교육과,9.0
부산대학교,일어일문,79.0,percentile,header_percentile,1,일어일문학과,12.0
부산대학교,재료공,83.5,percentile,header_percentile,1,재료공학부,39.0
부산대학교,전기전자공반도체공학,88.0,percentile,header_percentile,1,전기전자공학부 ( 반도체공학전공 ),16.0
부산대학교,전기전자공전기공학,86.33,percentile,header_percentile,1,전기전자공학부 ( 전기공학전공 ),26.0
부산대학교,전기전자공전자공학,86.5,percentile,header_percentile,1,전기전자공학부 ( 전자공학전공 ),32.0
부산대학교,정보컴퓨터공인공지능,84.83,percentile,header_percentile,1,정보컴퓨터공학부 ( 인공지능전공 ),26.0
부산대학교,정보컴퓨터공컴퓨터공학,87.83,percentile,header_percentile,1,정보컴퓨터공학부 ( 컴퓨터공학전공 ),31.0
부산대학교,정치외교,81.5,percentile,header_percentile,1,정치외교학과,14.0
부산대학교,조경,73.83,percentile,header_percentile,1,조경학과,9.0
부산대학교,조선·해양공,80.67,percentile,header_percentile,1,조선해양공학과,30.0
부산대학교,중어중문,79.83,percentile,header_percentile,1,중어중문학과,9.0
부산대학교,지구과학교육과,81.17,percentile,header_percentile,1,지구과학교육과,8.0
부산대학교,지리교육과,74.0,percentile,header_percentile,1,지리교육과,7.0
부산대학교,지질환경과,78.17,percentile,header_percentile,1,지질환경과학과,14.0
부산대학교,철,78.5,percentile,header_percentile,1,철학과,9.0
부산대학교,통계,82.5,percentile,header_percentile,1,통계학과,15.0
부산대학교,특수교육과,79.0,percentile,header_percentile,1,특수교육과,9.0
부산대학교,한문,78.17,percentile,header_percentile,1,한문학과,8.0
부산대학교,항공우주공,83.33,percentile,header_percentile,1,항공우주공학과,15.0
부산대학교,해양,76.83,percentile,header_percentile,1,해양학과,23.0
부산대학교,행정,82.0,percentile,header_percentile,1,행정학과,17.0
부산대학교,화,81.17,percentile,header_percentile,1,화학과,26.0
부산대학교,화공생명.환경공화공생명공학,89.5,percentile,header_percentile,1,화공생명 . 환경공학부 ( 화공생명공학전공 ),25.0
부산대학교,화공생명.환경공환경공학,82.33,percentile,header_percentile,1,화공생명 . 환경공학부 ( 환경공학전공 ),18.0
부산대학교,화학교육과,76.0,percentile,header_percentile,1,화학교육과,6.0
삼육대학교,간호,91.2,percentile,header_percentile,1,간호학과,29.0
삼육대학교,경영,85.6,percentile,header_percentile,1,경영학과,20.0
삼육대학교,글로벌한국,85.4,percentile,header_percentile,1,글로벌한국학과,9.0
삼육대학교,물리치료,90.5,percentile,header_percentile,1,물리치료학과,12.0
삼육대학교,보건관리,85.65000000000002,percentile,header_percentile,1,보건관리학과,12.0
삼육대학교,사회복지,84.8,percentile,header_percentile,1,사회복지학과,7.0
삼육대학교,상담심리,85.0,percentile,header_percentile,1,상담심리학과,14.0
삼육대학교,식품영양,86.58,percentile,header_percentile,1,식품영양학과,13.0
삼육대학교,약,98.8,percentile,header_percentile,1,약학과,22.0
삼육대학교,영어영문,85.75,percentile,header_percentile,1,영어영문학과,25.0
삼육대학교,유아교육과,85.65,percentile,header_percentile,1,유아교육과,13.0
삼육대학교,인공지능융합,32.612,percentile,header_percentile,30,인공지능융합학부,900.0
삼육대학교,체육,92.5,percentile,header_percentile,1,체육학과,19.0
삼육대학교,컴퓨터공,86.53,percentile,header_percentile,1,컴퓨터공학부,16.0
삼육대학교,항공관광외국어,86.3,percentile,header_percentile,1,항공관광외국어학부,7.0
삼육대학교,환경디자인원예,86.16999999999999,percentile,header_percentile,1,환경디자인원예학과,29.0
상명대학교,가족복지,78.67,percentile,header_percentile,1,가족복지학과,12.0
상명대학교,경영,77.0,percentile,header_percentile,1,경영학부,39.0
상명대학교,경제금융,78.0,percentile,header_percentile,1,경제금융학부,28.0
상명대학교,공간환경,79.33,percentile,header_percentile,1,공간환경학부,19.0
상명대학교,교육,78.0,percentile,header_percentile,1,교육학과,13.0
상명대학교,국가안보,65.33,percentile,header_percentile,1,국가안보학과,14.0
상명대학교,국어교육과,76.33,percentile,header_percentile,1,국어교육과,19.0
상명대학교,글로벌경영,75.0,percentile,header_percentile,1,글로벌경영학과,30.0
상명대학교,수학교육과,81.67,percentile,header_percentile,1,수학교육과,15.0
상명대학교,영어교육과,79.67,percentile,header_percentile,1,영어교육과,16.0
